OBJECTID,GEOID10,Sum_ViolentCrime,Sum_PropertyCrime,Shape__Area,Shape__Length
533,261635452003001,1,4,154622.022949219,2082.84743058611
534,261635018004007,2,8,288668.947265625,2428.19389315605
535,261635301001003,0,0,75140.8955078125,1100.5031770998
536,261635312002004,0,1,287556.798095703,2335.49658071829
537,261635428001008,0,0,283563.188720703,2396.03643957425
538,261635425002004,0,0,136347.114746094,2058.78429452387
539,261635352004012,0,0,38604.6489257813,950.289403908657
540,261635353005026,0,2,741154.186523438,3653.21305091084
541,261635425002002,1,5,356086.360107422,2562.43499699511
542,261635245002034,0,2,499133.588623047,3779.7593232075
543,261635172001085,2,4,179103.684814453,1802.38795759101
544,261635468002005,0,1,283901.594970703,2789.09505755843
545,261635427001000,0,0,54226.6948242188,2478.67153689433
546,261635154002000,0,0,262042.197265625,2173.93208573242
547,261635153001000,2,14,294744.705322266,2269.32502694971
548,261635353005011,4,6,232684.725097656,2171.21380844053
549,261635353005030,8,3,261415.190917969,2243.32155474772
550,261635353002003,1,4,252520.145019531,2308.4044165944
551,261635378003008,0,0,98571.6501464844,1361.50614520676
552,261635322001011,0,2,312579.201660156,2457.76253173264
553,261635332003007,1,1,242834.471679688,2270.14291286934
554,261635005003003,1,2,194972.220214844,1913.02855538495
555,261635005003004,0,1,196172.243652344,1916.64760575442
556,261635006002001,0,0,182971.506835938,1871.56939428418
557,261635005001002,0,1,187164.712890625,1885.25331517791
558,261635005001007,2,3,191217.168457031,1896.99017208996
559,261635311002007,2,5,288892.959228516,2631.19509570514
560,261635068003037,0,0,19747.810546875,682.583470747818
561,261635067001034,0,0,21072.8002929688,716.494599998559
562,261635443003020,0,1,203363.816894531,2144.84015559623
563,261635383002011,0,0,26124.396484375,946.596067770556
564,261635078001028,1,0,325594.261230469,2926.80460084059
565,261635079002006,1,1,270449.779296875,2463.80194888821
566,261635078001022,0,0,220223.059082031,2180.49597836437
567,261635301001013,0,0,85417.1240234375,1242.99879033739
568,261635301001015,0,0,166690.255371094,1725.49887813294
569,261635019004004,4,3,184795.348632813,1880.4407074081
570,261635019001002,4,6,196532.641113281,1940.42614841009
571,261635019001001,2,2,196854.677246094,1941.42790471567
572,261635020002012,0,1,211963.608886719,1962.586781333
573,261635341002010,5,6,343780.620605469,2893.00746519205
574,261635341002011,1,5,286681.161132813,2670.77125003921
575,261635365004012,1,1,360659.047607422,3110.369415425
576,261635231001020,0,1,232903.858886719,2045.06499446492
577,261635434003002,1,0,311847,2531.78869347476
578,261635434003005,1,3,263470.259277344,2439.58623923487
579,261635436003001,1,0,284604.768066406,2476.93171378612
580,261635430001002,0,0,4059.78173828125,280.067277227501
581,261635430001034,0,0,17255.1625976563,756.55586222601
582,261635394001003,0,3,221835.462402344,1988.90676690906
583,261635394003017,1,0,26528.041015625,1348.58324662277
584,261635395002017,0,15,215209.456542969,1917.7505514344
585,261635188001052,0,1,74608.7473144531,1189.23988934696
586,261635186002017,1,0,55771.2912597656,919.723668437196
587,261635186002019,0,1,142420.296386719,1842.58051438863
588,261635168002015,4,1,86621.0537109375,1321.92047426141
589,261635168001018,0,2,120515.793212891,1676.70233490224
590,261635168001014,0,0,204461.944335938,2004.11524909463
591,261635163001008,0,0,271194.843994141,2189.38037571498
592,261635168001022,1,2,252915.663574219,2368.58287065741
593,261635168001028,0,2,173957.705566406,1856.9313487082
594,261635301003013,1,0,154603.819335938,2097.03707946929
595,261635440002018,1,15,2264271.11547852,8891.65142695618
596,261635396001011,2,6,212383.354980469,1961.87511796819
597,261635404001008,0,2,228378.764160156,1970.00152539172
598,261635404002012,1,6,215823.331054688,1976.81250543561
599,261635463001008,0,1,231014.536132813,2585.20363181782
600,261635463001009,0,1,174404.991699219,2153.89743911294
601,261635441001005,0,1,133710.272949219,1495.21919652229
602,261635438001005,0,1,292131.423828125,2417.35393249805
603,261635438001016,1,0,7827.77416992188,379.871865637165
604,261635438002021,0,1,631224.131591797,3635.55174540465
605,261635438002015,0,1,147053.557128906,1603.27349973842
606,261635438002022,0,5,314665.636962891,2464.79766615265
607,261635439001006,0,0,156367.693603516,1603.9612109563
608,261635438002023,1,0,312086.376464844,2459.36810906954
609,261635188001051,0,0,136717.259277344,1669.03278919268
610,261635189001049,0,2,227239.768798828,1913.10635179428
611,261635189001059,0,1,169766.278320313,1774.51647516922
612,261635189001074,0,3,127342.193847656,1479.48908816753
613,261635234002000,2,5,483348.602539063,3314.51914046449
614,261635211002002,0,0,364689.683837891,2558.87999628421
615,261635215001075,0,0,205597.982177734,1894.87753267082
616,261635215002014,0,2,221896.575439453,1895.13217143838
617,261635411003005,2,5,287587.288574219,2427.13465484708
618,261635324001004,1,4,315723.517822266,2516.81728575702
619,261635119002001,3,0,224739.806152344,2058.79430677495
620,261635114005014,6,11,331393.428222656,2504.84379493251
621,261635114005009,0,2,356817.849121094,2589.20760036069
622,261635114001032,0,0,237078.104492188,2296.25191903084
623,261635119002000,0,0,109288.193359375,1329.20932215719
624,261635112001003,0,0,246112.536376953,2103.5239350266
625,261635119002005,0,0,118631.118652344,1379.27620204924
626,261635119002008,1,0,240171.572021484,2122.03395941352
627,261635119002015,0,0,115833.047851563,1364.23257873921
628,261635119001000,0,2,113862.498291016,1353.47768857785
629,261635119001016,0,3,132944.276367188,1739.15990287295
630,261635257002002,1,2,237382.426269531,2296.56294323625
631,261635257002000,1,2,264493.848632813,2632.98450389014
632,261635258001003,1,26,400370.083251953,2869.21886952418
633,261635136002004,0,1,188102.242919922,1948.74403761953
634,261635019003006,0,1,178136.141601563,1824.7078347106
635,261635122001007,0,0,468126.603515625,2761.43895021853
636,261635013005006,0,0,132904.01171875,3783.92097335241
637,261635009001016,0,1,66357.80078125,1473.5711405747
638,261635014004005,1,2,43175.5366210938,872.062573689808
639,261635156001002,0,0,217849.871582031,2035.88524592957
640,261635156001017,0,1,105004.252441406,1312.87301190502
641,261635136002013,0,1,116183.240722656,1385.76952369416
642,261635124003010,0,0,210741.450683594,2038.3538961461
643,261635123002017,0,1,117129.094726563,1395.19918996751
644,261635124003015,0,1,254796.970703125,2187.84216840346
645,261635124002010,0,0,219023.989257813,2075.48592138949
646,261635124002014,0,2,284033.422363281,2278.31306023973
647,261635132002006,2,5,412216.946044922,2989.11500444871
648,261635133002004,0,1,230983.471679688,2055.13052399689
649,261635311001001,0,2,64592.8046875,1834.51810777657
650,261639851001006,0,0,1533170.15307617,5339.24798561413
651,261639852001007,0,2,950139.591064453,11126.0814512642
652,261635304002004,1,2,20371.7036132813,1323.24394578501
653,261635365004001,0,1,10635.7670898438,736.761791814345
654,261635302004009,3,2,178634.658691406,1940.6405974291
655,261635404002010,1,2,178214.801757813,1806.47229383338
656,261635459002006,5,9,260054.917236328,3126.97045172284
657,261635353003006,4,2,265631.225097656,2395.14013418832
658,261635353004000,1,6,254988.126220703,2327.36759220193
659,261635353002002,3,1,256691.536376953,2334.6727306986
660,261635353001002,0,12,288998.736328125,2411.13630434313
661,261635378003009,0,0,64236.9196777344,1096.14945522747
662,261635372002009,0,2,164323.939208984,1773.9195161178
663,261635372002007,2,4,458947.292480469,3118.32352201561
664,261635372002018,3,5,49998.6831054688,1047.26391305552
665,261635352004015,0,2,328323.864501953,2685.90949215849
666,261635354001000,1,3,568460.1484375,4389.26712387192
667,261635456002002,5,6,437543.604736328,3302.5498956342
668,261635342001029,1,0,51447.9028320313,940.101265725921
669,261635350003007,1,2,338243.005126953,2706.72515447797
670,261635356002002,2,4,305045.685546875,2433.21301868136
671,261635357002009,1,5,267186.50390625,2295.03861806256
672,261635411003006,0,2,290579.426269531,2431.20657300109
673,261635411003007,1,0,259139.001464844,2360.77536682904
674,261635406004008,0,3,322625.780273438,2828.02904200779
675,261635407003005,0,5,212611.947753906,1974.79235200926
676,261635407004003,1,8,394066.178710938,3252.94573680838
677,261635407004012,0,5,205977.927246094,2022.31064360062
678,261635407003016,2,10,527393.92578125,2931.23669832504
679,261635408001012,1,2,213784.050292969,1979.75284303857
680,261635407004010,0,4,229230.280273438,2005.07934481856
681,261635401001012,3,0,183677.809570313,1785.05940355929
682,261635402005000,0,2,194979.828125,1914.18192064289
683,261635466001008,1,3,205531.744384766,1924.42504566758
684,261635461001002,2,3,221766.217529297,1999.16077527729
685,261635466003015,6,5,214696.46875,1955.02037234342
686,261635461005011,1,1,213032.035400391,1963.9045164204
687,261635461003003,1,3,458851.45703125,3401.10923370159
688,261635461004010,0,3,218550.477783203,1980.79353493712
689,261635461002000,5,15,426929.647460938,3235.280098365
690,261635460003001,0,2,217317.760986328,1989.82149359255
691,261635394002016,0,2,193785.389160156,1905.7924923224
692,261635401004000,0,5,211275.124511719,1959.54335810374
693,261635402006007,0,1,196190.693359375,1919.09236046052
694,261635402006013,0,3,193669.626953125,1896.50454130208
695,261635402006014,0,1,194240.582519531,1904.91707126405
696,261635402004006,0,2,191925.952148438,1872.34104672791
697,261635405003003,0,4,242290.496582031,2073.98713064362
698,261635405001015,0,1,3531.833984375,241.66437520332
699,261635403005009,1,2,192840.265136719,2025.09450545423
700,261635403005006,2,3,212326.328125,1956.37365630946
701,261635403004003,1,3,190094.387695313,1900.57600411719
702,261635403005017,1,1,182987.951171875,1894.51416708485
703,261635152001005,3,3,272493.465087891,2500.24993447989
704,261635164002007,1,0,135866.665283203,1963.21887801008
705,261635164002021,0,4,258562.344970703,3156.73064771706
706,261635167001007,0,1,11518.1452636719,707.605691142914
707,261635165001038,0,5,186077.828613281,1925.59708323853
708,261635152002018,2,2,256060.322998047,2374.27435788124
709,261635152001004,1,4,317119.3125,2594.59834652284
710,261635152001003,0,2,245965.205810547,2450.71605516805
711,261635152001013,0,1,237730.052001953,2270.73006453737
712,261635152001001,0,1,292513.301025391,2546.63987664518
713,261635015004012,0,8,252489.346191406,2110.9287786041
714,261635016001021,2,8,233503.088378906,2061.48115253077
715,261635389002011,0,2,200130.579101563,1877.91427394941
716,261635389002005,0,3,221308.41796875,1999.61899889463
717,261635386004002,0,3,216346.730957031,1969.80586269355
718,261635065003008,0,1,183266.484375,1880.3223666235
719,261635064001021,0,1,187745.848144531,1900.61952345432
720,261635113001003,1,1,178624.491699219,1861.27219002812
721,261635105001033,0,1,92510.7407226563,1230.98650696592
722,261635273002013,1,0,639344.796386719,3194.14775149812
723,261635314002004,0,2,269358.167236328,2291.97732741899
724,261635314001004,0,3,285877.675292969,2385.7744001148
725,261635318001003,2,1,262897.455322266,2499.95123125708
726,261635318002011,1,2,202069.976806641,1980.73608096841
727,261635319001022,1,0,227346.787597656,2038.01822240137
728,261635068003015,0,1,247910.372070313,2351.89223390794
729,261635068003000,3,5,4756079.46289063,9078.15280588933
730,261635067001012,1,1,192667.280273438,1904.0940794118
731,261635067001007,2,1,153452.563476563,1647.25491876531
732,261635081005002,0,0,238369.054199219,2280.94885365438
733,261635081005001,0,1,138394.6640625,2048.50539636828
734,261635078002011,0,2,105999.59375,1310.9445777357
735,261635073002004,0,0,62851.1083984375,1154.62630204842
736,261635074004005,2,1,243458.623535156,2365.03978387812
737,261635073002008,1,2,264045.247558594,2266.69010313982
738,261635159003007,0,0,131219.999023438,1466.70525271234
739,261635159003013,0,1,114704.833740234,1360.12804955419
740,261635159003020,0,1,132514.705078125,1466.36902635816
741,261635159003023,0,1,20168.0861816406,769.447362816916
742,261635142003006,1,0,109773.187255859,1404.96057437526
743,261635143003026,0,4,122984.066894531,1441.85060153034
744,261635141004004,1,0,110882.133056641,1327.49908140911
745,261635389003025,0,3,208373.659179688,1947.9013158722
746,261635386006008,0,4,193815.467773438,1901.15409972131
747,261635385005001,0,2,195083.141601563,1910.21775266146
748,261635386005012,0,1,211369.708007813,1947.21131925943
749,261635065003013,1,0,182474.895996094,1874.97221155986
750,261635105003004,2,0,103668.485839844,1311.84288838509
751,261635141004013,0,4,267558.743896484,2173.13145642673
752,261635001002007,0,4,219363.755371094,2002.47276502949
753,261635033002008,1,4,222435.7109375,1993.60281831029
754,261635033002000,1,1,192902.591308594,1824.98062574635
755,261635035003002,7,13,217161.318359375,1978.25925290391
756,261635035005005,1,1,218628.016113281,1982.20606372108
757,261635035003014,0,4,219561.696777344,1986.83975429626
758,261635035003000,1,3,211585.40625,1962.77603927367
759,261635035004007,1,4,217818.935546875,1980.31221785985
760,261635035005001,1,1,217185.731933594,1978.58601037246
761,261635033001014,2,1,189794.299316406,1813.04396408338
762,261635035004003,1,6,216665.806152344,1978.23947163891
763,261635035004002,1,4,218838.766601563,1984.09720541765
764,261635035004008,0,0,217409.702636719,1977.25919681181
765,261635035004009,1,0,216650.520507813,1972.4368427392
766,261635035002002,0,3,218188.234375,1984.61849467494
767,261635035001001,0,3,210353.282714844,1946.00586550371
768,261635035001006,1,4,238788.902832031,2180.80864873467
769,261635035005018,0,4,216973.145507813,1978.64764940853
770,261635341003001,2,2,257553.820800781,2209.27263486933
771,261635345002004,1,0,285714.129882813,2596.65120160277
772,261635345001008,0,1,270203.585205078,2402.90635851729
773,261635341003002,2,2,229477.356933594,2043.82305520937
774,261635308003002,0,0,242055.159667969,2333.66986930374
775,261635308002003,0,2,240316.557373047,2152.18825305175
776,261635308002010,1,0,201661.254394531,2034.89414837051
777,261635335002004,2,0,48328.30859375,938.797622411896
778,261635335002011,0,4,395920.960449219,3201.62657624801
779,261635081004010,0,0,245477.299316406,2332.31259278651
780,261635081002009,0,0,152688.22265625,2183.44402186519
781,261635075003019,1,0,116326.835449219,2006.38880902084
782,261635075003013,1,3,235934.48828125,2308.79082471158
783,261635075001002,0,1,64077.6264648438,3351.70284092003
784,261635075002004,0,1,235508.373535156,2308.16494664574
785,261635068002008,0,3,294330.3125,2441.7517083181
786,261635068002004,2,4,235066.481933594,2332.8586604976
787,261635068004003,0,2,241076.881347656,2323.03925251526
788,261635068001005,0,4,265007.34765625,2379.68970636415
789,261635066004010,2,4,304232.518554688,2499.73458309763
790,261635066004007,0,8,358186.465820313,2762.85249261668
791,261635065001003,0,1,120436.391601563,1719.55567429151
792,261635065001000,1,2,255751.888183594,2107.14868791319
793,261635062002015,3,12,338397.560058594,2725.7750290817
794,261635063003010,2,1,211639.053710938,1883.8055435177
795,261635063002010,0,4,1003413.41308594,4051.50180500487
796,261635065001020,1,1,211049.837402344,1880.95362562115
797,261635064001005,0,1,185634.451660156,1898.01532217582
798,261635064001008,0,0,213796.885742188,1892.92667571756
799,261635064001010,0,1,145292.651367188,1638.81515677226
