X,Y,OBJECTID,PARCEL_ID,addcombo,PROP_CITY_NM,PROP_STATE,PROP_ZIP_CD,FINAL_BID_AMT
13427323.401246726512909,338696.909448817372322,1444,22099516.,18255 HEYDEN,DETROIT,MI,48219,
13426713.756889760494232,330673.520669296383858,1445,22103948.,15356 PATTON,DETROIT,MI,48223,
13426659.029855638742447,332143.494750648736954,1446,22103983.,15778 PATTON,DETROIT,MI,48223,
13427830.347112864255905,321569.854002624750137,1447,22101087.,12226 STOUT,DETROIT,MI,48228,
13426711.383858263492584,319346.779855638742447,1448,22105888.,11385 BRAILE,DETROIT,MI,48228,
13427556.467191606760025,337130.516404196619987,1449,22099281.,17516 HEYDEN,DETROIT,MI,48219,
13428688.88910761475563,316282.001968502998352,1450,22097472.,9250 VAUGHAN,DETROIT,MI,48228,
13428704.56922572851181,319577.31922572851181,1451,22096706-8,11421 EVERGREEN,DETROIT,MI,48228,
13426315.064304456114769,321201.812335953116417,1452,22107116.002L,12129 PIERSON,DETROIT,MI,48228,1800
13426316.568241477012634,321161.834317579865456,1453,22107117.,12123 PIERSON,DETROIT,MI,48228,
13428680.936023622751236,320490.577427819371223,1454,22096688.,11729 EVERGREEN,DETROIT,MI,48228,
13427519.891404196619987,320762.734908133745193,1455,22102384.,12034 FIELDING,DETROIT,MI,48228,
13427499.998687669634819,321526.459317579865456,1456,22102404.,12220 FIELDING,DETROIT,MI,48228,
13426503.165682420134544,320836.72736220061779,1457,22106319.020,11850 PIERSON,DETROIT,MI,48228,
13427297.645997375249863,336802.52263779938221,1458,22100311.,17384 KENTFIELD,DETROIT,MI,48219,
13423201.606299206614494,343737.749343827366829,1459,22112132.,19960 BURGESS,DETROIT,MI,48219,18000
13425839.770997375249863,332752.406496062874794,1460,22106906.,15915 PIERSON,DETROIT,MI,48219,5600
13426161.511811017990112,316555.35662730038166,1461,22108148.,9325 BURT RD,DETROIT,MI,48228,
13426063.157808393239975,331746.372047245502472,1462,22106524.,15726 PIERSON,DETROIT,MI,48223,
13426583.899606302380562,333330.812664046883583,1463,22104012.,16192 PATTON,DETROIT,MI,48219,
13425306.547572180628777,331187.547900259494781,1464,22108798.,15465 TRINITY,DETROIT,MI,48223,
13424942.480314955115318,328722.067913383245468,1465,22109713.,14862 WESTBROOK,DETROIT,MI,48223,
13424943.844160109758377,328688.140748038887978,1466,22109712.,14856 WESTBROOK,DETROIT,MI,48223,
13423670.327755898237228,326024.954396322369576,1467,22113170.,14186 DARCY,DETROIT,MI,48223,
13426993.751968502998352,320859.166338577866554,1468,22104716.006,11859 PATTON,DETROIT,MI,48228,
13428163.588582679629326,316540.683398947119713,1469,22099897.,9301 HEYDEN,DETROIT,MI,48228,
13428487.427165359258652,316455.779527559876442,1470,22098514.,9277 VAUGHAN ST,DETROIT,MI,48228,
13429123.775590553879738,308504.351377949118614,1471,22097159-60,6801 EVERGREEN,DETROIT,MI,48228,
13423966.908136487007141,340990.093832015991211,1472,22110683.,19160 BENTLER,DETROIT,MI,48219,
13471680.431430444121361,312093.919291332364082,1473,08006022.,4530 COMMONWEALTH,DETROIT,MI,48208,
13428992.556102365255356,308174.543307080864906,1474,22097286.,6734 VAUGHAN,DETROIT,MI,48228,
13429027.658464565873146,307305.552165359258652,1475,22097263.,6424 VAUGHAN,DETROIT,MI,48228,
13423914.334973752498627,342195.442585304379463,1476,22110710.,19444 BENTLER,DETROIT,MI,48219,
13423920.474081367254257,342035.651902884244919,1477,22110706.,19410 BENTLER,DETROIT,MI,48219,
13427305.557414695620537,330295.962926506996155,1478,22101270.,15300 STOUT,DETROIT,MI,48223,
13427858.9498031437397,330433.759514436125755,1479,22099144.,15316 HEYDEN,DETROIT,MI,48223,
13426380.254593178629875,331383.420603677630424,1480,22105279.,15498 BRAILE,DETROIT,MI,48223,
13423302.061023622751236,344583.873359575867653,1481,22111497.,20211 CHAPEL,DETROIT,MI,48219,
13472962.500328078866005,308519.573162734508514,1482,08006477.,3124 COCHRANE,DETROIT,MI,48208,
13427165.289698168635368,335771.352690294384956,1483,22100636.,17145 KENTFIELD,DETROIT,MI,48219,
13425477.717847764492035,337001.29232282936573,1484,22014413.,20810 SANTA CLARA,DETROIT,MI,48219,
13427725.447834640741348,335733.330708667635918,1485,22098198.,17131 VAUGHAN,DETROIT,MI,48219,
13426909.797900259494781,338044.105643048882484,1486,22101406.,18130 STOUT,DETROIT,MI,48219,
13426994.071522310376167,336410.178477689623833,1487,22101376.,17310 STOUT,DETROIT,MI,48219,
13427602.108595803380013,336148.666994750499725,1488,22099259.,17216 HEYDEN,DETROIT,MI,48219,
13426826.666010499000549,334641.846456691622734,1489,22102654.,16758 FIELDING,DETROIT,MI,48219,20700
13427188.24015748500824,333434.10170604288578,1490,22101328.,16206 STOUT,DETROIT,MI,48219,9200
13427867.224737539887428,335985.390419945120811,1491,22097848.,17180 VAUGHAN,DETROIT,MI,48219,
13425994.76476377248764,336851.622047245502472,1492,22105368.,17378 BRAILE,DETROIT,MI,48219,
13426372.609580054879189,335970.641404196619987,1493,22104058.,17192 PATTON,DETROIT,MI,48219,
13473381.516404196619987,308494.717191606760025,1494,08000757.,1525 ELM,DETROIT,MI,48216,
13425575.669619426131248,341843.762467190623283,1495,22106701.,19362 PIERSON,DETROIT,MI,48219,
13426501.815616801381111,342461.536417320370674,1496,22101562.,19475 STOUT,DETROIT,MI,48219,
13426503.416010499000549,342421.715879261493683,1497,22101563.,19467 STOUT,DETROIT,MI,48219,
13425245.755905508995056,342092.282808393239975,1498,22107789.003,19410 BURT RD,DETROIT,MI,48219,
13427690.099409446120262,339683.14271654188633,1499,22097935.,18540 VAUGHAN,DETROIT,MI,48219,
13426670.547900259494781,342482.283792644739151,1500,22101458-9,19480 STOUT,DETROIT,MI,48219,
13426864.975721791386604,339017.04166667163372,1501,22101431.,18418 STOUT,DETROIT,MI,48219,
13426224.33825458586216,338958.302165359258652,1502,22104118.,18412 PATTON,DETROIT,MI,48219,
13426225.844160109758377,338919.98162730038166,1503,22104117.,18400 PATTON,DETROIT,MI,48219,
13427266.242782145738602,342142.002296581864357,1504,22099343-4,19400 HEYDEN,DETROIT,MI,48219,
13426562.325787395238876,338588.647965878248215,1505,22102745.,18248 FIELDING,DETROIT,MI,48219,
13427216.894685044884682,338377.056758522987366,1506,22100345.,18190 KENTFIELD,DETROIT,MI,48219,
13427481.117125988006592,338733.248687669634819,1507,22099324.,18260 HEYDEN,DETROIT,MI,48219,
13426799.732611551880836,331989.121391072869301,1508,22103078.,15757 FIELDING,DETROIT,MI,48223,
13426803.690288707613945,331903.178805768489838,1509,22103080.,15745 FIELDING,DETROIT,MI,48223,
13422250.875984251499176,310051.24015748500824,1510,22117440.,7490 BRAMELL,DETROIT,MI,48239,
13427258.460301831364632,340016.26410761475563,1511,22099482.,18919 HEYDEN,DETROIT,MI,48219,
13427513.765748038887978,340266.183727040886879,1512,22098093.,18967 VAUGHAN,DETROIT,MI,48219,
13426690.800524935126305,338664.083005249500275,1513,22101607.,18261 STOUT,DETROIT,MI,48219,
13426386.256561681628227,338194.397965878248215,1514,22102958.,18165 FIELDING,DETROIT,MI,48219,
13428162.198818892240524,332371.15255905687809,1515,22096345.,15821 EVERGREEN,DETROIT,MI,48219,
13427316.433070868253708,332530.587270334362984,1516,22100694.,15859 KENTFIELD,DETROIT,MI,48219,9600
13427325.439304456114769,332331.250984251499176,1517,22100699.,15821 KENTFIELD,DETROIT,MI,48219,9800
13426478.380249351263046,331999.025262460112572,1518,22104492.,15755 PATTON,DETROIT,MI,48223,
13426356.002296581864357,331923.770997375249863,1519,22105292.,15750 BRAILE,DETROIT,MI,48223,
13422686.491469815373421,334459.133858263492584,1520,22114278.,16752 ROCKDALE,DETROIT,MI,48219,
13421432.875984251499176,335429.169291332364082,1521,22013555.,22420 W MCNICHOLS,DETROIT,MI,48219,15100
13420811.739829391241074,330989.539041996002197,1522,22118360.,15456 BEAVERLAND,DETROIT,MI,48223,
13423232.381561681628227,337913.119750648736954,1523,22015002.,21545 CURTIS,DETROIT,MI,48219,
13420467.260826766490936,331783.543307080864906,1524,22119240.,15756 WEST PARKWAY,DETROIT,MI,48223,
13427379.229658797383308,331192.448818892240524,1525,22100725.,15453 KENTFIELD,DETROIT,MI,48223,14600
13427695.221784770488739,330431.166994750499725,1526,22099699.,15319 HEYDEN,DETROIT,MI,48223,11169
13427418.668307080864906,330340.387467190623283,1527,22100745.,15309 KENTFIELD,DETROIT,MI,48223,16701
13426190.495734915137291,331706.636811017990112,1528,22105671.,15723 BRAILE,DETROIT,MI,48223,
13426618.439632549881935,332684.650590553879738,1529,22103997.,15892 PATTON,DETROIT,MI,48219,
13423705.133202105760574,329480.721128612756729,1530,22112367.,15059 BURGESS,DETROIT,MI,48223,
13424926.728018373250961,333040.379593178629875,1531,22109319.,16145 BLACKSTONE,DETROIT,MI,48219,
13424931.034776896238327,332940.505905508995056,1532,22109321.,16125 BLACKSTONE,DETROIT,MI,48219,
13424153.489173233509064,330882.375,1533,22111305.,15414 CHAPEL,DETROIT,MI,48223,
13423971.595472440123558,323469.582349076867104,1534,22113080.,12887 GREYDALE,DETROIT,MI,48223,
13425163.661089241504669,337018.194553807377815,1535,22108594.,17520 TRINITY,DETROIT,MI,48219,
13424427.006233602762222,341208.474081367254257,1536,22109278.,19201 BLACKSTONE,DETROIT,MI,48219,
13424601.499671921133995,338081.394685044884682,1537,22109879.,17740 WESTBROOK,DETROIT,MI,48219,
13422543.312335953116417,329886.31003937125206,1538,22114810.,15156 DOLPHIN,DETROIT,MI,48223,
13422087.8710629940033,328344.125,1539,22115918.,14809 DACOSTA,DETROIT,MI,48223,12600
13419472.299868762493134,323407.834973752498627,1540,22120988.,12876 VIRGIL,DETROIT,MI,48223,29100
13425002.613188982009888,340170.672572180628777,1541,22108644.001,19004 TRINITY,DETROIT,MI,48219,
13425004.864501312375069,340126.204396322369576,1542,22108643.,18994 TRINITY,DETROIT,MI,48219,
13423125.714566931128502,338293.433727040886879,1543,22015385.,21637 KARL,DETROIT,MI,48219,
13425086.48162730038166,333290.770341202616692,1544,22109193.,16196 BLACKSTONE,DETROIT,MI,48219,
13424238.512139111757278,332245.76771654188633,1545,22110898.,15825 BENTLER,DETROIT,MI,48219,
13424242.934383198618889,332140.739829391241074,1546,22110901.,15803 BENTLER,DETROIT,MI,48219,
13424468.011811017990112,326730.035761147737503,1547,22111024.,14317 BENTLER,DETROIT,MI,48223,
13423821.455052495002747,324273.108595803380013,1548,22112474.,13539 HALLEY,DETROIT,MI,48223,
13425062.392060369253159,329747.29232282936573,1549,22109385.,15101 BLACKSTONE,DETROIT,MI,48223,
13423968.2460629940033,327555.200459316372871,1550,22010238-9,21540 LYNDON,DETROIT,MI,48223,
13425035.454396322369576,327415.712270334362984,1551,22010019-21,21241 LYNDON,DETROIT,MI,48223,
13425610.758858263492584,327870.626312330365181,1552,22108430.,14560 TRINITY,DETROIT,MI,48223,
13423943.099409446120262,327378.502296581864357,1553,22010064-6,21547 LYNDON,DETROIT,MI,48223,
13424304.303149610757828,327199.53674541413784,1554,22111230.,14410 CHAPEL,DETROIT,MI,48223,
13425496.882874011993408,326605.856299206614494,1555,22108897.,14259 TRINITY,DETROIT,MI,48223,
13424048.309383198618889,325327.087270334362984,1556,22009856-7,21537 BARBARA,DETROIT,MI,48223,
13423910.652230978012085,335994.974737539887428,1557,22111396.,17216 CHAPEL,DETROIT,MI,48219,
13423917.686023622751236,335895.18996062874794,1558,22111394.,17194 CHAPEL,DETROIT,MI,48219,
13422921.578740164637566,332154.510826766490936,1559,22113784.,15819 LAHSER,DETROIT,MI,48219,
13422922.78510499000549,332119.507874011993408,1560,22113785.,15811 LAHSER,DETROIT,MI,48219,
13422408.174212604761124,334215.774934381246567,1561,22114879.,16720 DOLPHIN,DETROIT,MI,48219,
13420743.795275583863258,332751.047900259494781,1562,22118402.002L,15944 BEAVERLAND,DETROIT,MI,48219,
13420920.908792644739151,331506.242782145738602,1563,22117808.,15717 BRAMELL,DETROIT,MI,48223,
13421250.511154860258102,331848.637139111757278,1564,22117157.,15761 CHATHAM,DETROIT,MI,48223,
13421254.089238852262497,331768.591207355260849,1565,22117159.,15751 CHATHAM,DETROIT,MI,48223,
13421257.406824141740799,331690.784448817372322,1566,22117161.,15741 CHATHAM,DETROIT,MI,48223,
13425147.774934381246567,340177.972112864255905,1567,22107848.,19007 BURT RD,DETROIT,MI,48219,
13423093.045603677630424,336725.015091866254807,1568,22014369.,21661 SANTA CLARA,DETROIT,MI,48219,
13425221.307414695620537,337537.646981626749039,1569,22108607.,17622 TRINITY,DETROIT,MI,48219,
13425009.219816267490387,340042.671916007995605,1570,22108641.,18980 TRINITY,DETROIT,MI,48219,
13424423.024606302380562,340755.236220479011536,1571,22016856-7,21216 W SEVEN MILE,DETROIT,MI,48219,22000
13424867.899278208613396,342876.538385823369026,1572,22108646.044,19740 TRINITY,DETROIT,MI,48219,
13424228.005577430129051,342571.769356951117516,1573,22109939.,19516 WESTBROOK,DETROIT,MI,48219,
13424405.06003937125206,337997.113845139741898,1574,22110051.001,17721 WESTBROOK,DETROIT,MI,48219,
13423397.773622050881386,338832.700131237506866,1575,22112086.,18404 BURGESS,DETROIT,MI,48219,
13423435.684383198618889,339750.460958003997803,1576,22111560.,18935 CHAPEL,DETROIT,MI,48219,
13423875.299868762493134,338319.76410761475563,1577,22015370.,21415 KARL,DETROIT,MI,48219,
13423142.405183732509613,334744.377624675631523,1578,22112907.,16835 GREYDALE,DETROIT,MI,48219,
13422389.345144361257553,337077.021325454115868,1579,22115237-8,17604 COOLEY,DETROIT,MI,48219,
13421932.000328078866005,341826.498031497001648,1580,22115384.,19344 HOUGHTON,DETROIT,MI,48219,
13422263.567257210612297,342058.006561681628227,1581,22115267.,19430 COOLEY,DETROIT,MI,48219,
13422265.88976377248764,342000.605314955115318,1582,22115266.,19418 COOLEY,DETROIT,MI,48219,
13421493.769685044884682,340767.253937005996704,1583,22115780.002L,19133 NORTHROP,DETROIT,MI,48219,6700
13421583.25,342667.391404196619987,1584,22115741.001,19512 NORTHROP,DETROIT,MI,48219,
13420786.421587929129601,343048.187007874250412,1585,22017902.,22511 PEMBROKE,DETROIT,MI,48219,
13422356.772309705615044,338031.182086616754532,1586,22015026.,22050 CURTIS,DETROIT,MI,48219,
13421947.927493438124657,341423.704396322369576,1587,22115376.,19264 HOUGHTON,DETROIT,MI,48219,
13421727.030183732509613,344191.815944880247116,1588,22115419.012,20083 HOUGHTON,DETROIT,MI,48219,26300
13422328.071194231510162,327511.218832015991211,1589,22010177-8,22236 LYNDON,DETROIT,MI,48223,
13422885.446522310376167,329475.326115489006042,1590,22114189.,15072 ROCKDALE,DETROIT,MI,48223,
13422068.816272959113121,312083.305446192622185,1591,22117481.,8130 BRAMELL,DETROIT,MI,48239,27300
13418801.658464565873146,331792.334317579865456,1592,22121476-7,15761 ILIAD,DETROIT,MI,48223,
13422786.500656172633171,327214.16240157186985,1593,22114455.,14427 ROCKDALE,DETROIT,MI,48223,
13422790.053149610757828,327109.719488188624382,1594,22114458.,14405 ROCKDALE,DETROIT,MI,48223,
13422011.701443567872047,326478.280183732509613,1595,22116174.,14260 LAMPHERE,DETROIT,MI,48223,
13422965.442257210612297,327222.728674545884132,1596,22114137.,14426 ROCKDALE,DETROIT,MI,48223,
13422396.546259835362434,325075.210629925131798,1597,22115498.,13942 DACOSTA,DETROIT,MI,48223,
13422697.169291332364082,325879.276902884244919,1598,22114709.,14132 DOLPHIN,DETROIT,MI,48223,
13472025.089238852262497,336419.262467190623283,1599,09013820-1,13961 ARLINGTON,DETROIT,MI,48212,
13471194.508858263492584,336278.960301831364632,1600,09015528.,14015 LUMPKIN,DETROIT,MI,48212,
13471294.524606302380562,338439.073162734508514,1601,09013965.,17422 GODDARD,DETROIT,MI,48212,
13471471.828740164637566,335746.928477689623833,1602,09015548.,13893 LUMPKIN,DETROIT,MI,48212,
13472467.700131237506866,337042.147309705615044,1603,09012424.,14202 MAINE,DETROIT,MI,48212,
13484018.996719166636467,319797.958005249500275,1604,13010212.,5046 MORAN,DETROIT,MI,48211,1100
13473945.201115489006042,342940.048556432127953,1605,13022449.,19136 REVERE,DETROIT,MI,48234,
13474114.297572180628777,333680.818241477012634,1606,09012846.,12399 MAINE,DETROIT,MI,48212,
13471892.899606302380562,339660.981955379247665,1607,09012662.,17893 MAINE,DETROIT,MI,48234,
13470531.887467190623283,341692.977034121751785,1608,09015414-5,18641 LUMPKIN,DETROIT,MI,48234,
13470880.00918635725975,340522.337926506996155,1609,09014837.,18093 FLEMING,DETROIT,MI,48234,
13479459.88418635725975,343999.312992125749588,1610,13014437.,19315 CALDWELL,DETROIT,MI,48234,
13480146.483923882246017,344969.369750648736954,1611,13013380.,19630 ALBANY ST,DETROIT,MI,48234,
13478590.983923882246017,343909.688976377248764,1612,13015922.,19303 MOENART,DETROIT,MI,48234,
13480203.399934381246567,343774.523950129747391,1613,13013352.007,19246 ALBANY ST,DETROIT,MI,48234,
13485344.085958,342307.625328078866005,1614,15004724.,7589 QUINN,DETROIT,MI,48234,
13475073.28740157186985,347239.892388448119164,1615,13020712-3,20406 RYAN,DETROIT,MI,48234,21900
13480705.933398947119713,342089.447834640741348,1616,13012611.,18667 GABLE,DETROIT,MI,48234,
13480743.605314955115318,345533.288713917136192,1617,13012507.,19736 GABLE,DETROIT,MI,48234,8700
13483524.281167984008789,338269.545275583863258,1618,15003407.,6737 COVERT,DETROIT,MI,48212,
13484728.596784770488739,341055.398622050881386,1619,15004473.,7465 EMILY,DETROIT,MI,48234,
13480753.863188982009888,341098.219816267490387,1620,13012637.,18421 GABLE,DETROIT,MI,48234,
13421719.572834640741348,328169.366141736507416,1621,22010464.003,22419 EATON,DETROIT,MI,48223,
13420460.444553807377815,332090.438320204615593,1622,22119247.,15814 WEST PARKWAY,DETROIT,MI,48223,
13423188.013123363256454,324949.444553807377815,1623,22009354.,22012 SCHOOLCRAFT,DETROIT,MI,48223,
13421938.77755905687809,328467.948162734508514,1624,22116219.,14836 LAMPHERE,DETROIT,MI,48223,
13422269.459317579865456,328497.112860888242722,1625,22115583.,14848 DACOSTA,DETROIT,MI,48223,
13421815.658464565873146,331586.806758522987366,1626,22116294-5,15724 LAMPHERE,DETROIT,MI,48223,
13421263.379593178629875,331550.433398947119713,1627,22117165.,15723 CHATHAM,DETROIT,MI,48223,
13421264.873031497001648,331515.428477689623833,1628,22117166.,15717 CHATHAM,DETROIT,MI,48223,
13422325.740485563874245,330666.516404196619987,1629,22114972.,15379 DOLPHIN,DETROIT,MI,48223,
13422630.586942255496979,331197.346784770488739,1630,22114363.,15491 ROCKDALE,DETROIT,MI,48223,
13422935.541994750499725,331646.30085301399231,1631,22113798.,15733 LAHSER,DETROIT,MI,48223,
13422939.031824141740799,331564.597769021987915,1632,22113800.,15721 LAHSER,DETROIT,MI,48223,
13421197.066272959113121,335535.915682420134544,1633,22014207.,22495 ARGUS,DETROIT,MI,48219,14200
13422955.864829391241074,331303.741141736507416,1634,22113806-7,15509 LAHSER,DETROIT,MI,48223,
13422957.604658797383308,331263.769028872251511,1635,22113808.,15501 LAHSER,DETROIT,MI,48223,
13422009.397965878248215,334327.645669296383858,1636,22012646.,22252 DEHNER,DETROIT,MI,48219,
13422501.818241477012634,334582.331692919135094,1637,22114311.,16771 ROCKDALE,DETROIT,MI,48219,
13420259.224409446120262,335919.902230978012085,1638,22118546.,17219 BEAVERLAND,DETROIT,MI,48219,
13422605.043307080864906,333147.551837265491486,1639,22012420.002,22066 KESSLER,DETROIT,MI,48219,
13421076.393044620752335,332258.632874011993408,1640,22117677.,15848 BRAMELL,DETROIT,MI,48219,
